run,policy,q_idx,question,evidence,gold_label,base_answer,final_answer,base_ok_score,final_ok_score,delta_ok_score,base_pred_label,final_pred_label,base_gold_ok,final_gold_ok,base_ent,base_con,final_ent,final_con,base_vs_evidence,final_vs_evidence,improvement_type,final_NEI,action
0,policy,882,Hugh Grant is a firefighter.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The provided evidence does not support the claim that Hugh Grant is a firefighter. There is no credible source or information that suggests Hugh Grant has ever worked as a firefighter. In fact, Hugh Grant is a well-known actor and filmmaker, with a long career in the entertainment industry. Therefore, the claim is refuted.","LABEL: NOT ENOUGH INFO
REASON: Insufficient evidence to determine if Hugh Grant is a firefighter or not.",0.2,0.5493615394923836,0.3493615394923836,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,mid_strict_K10_group=NOT ENOUGH INFO_sc_rerank
0,policy,637,Rosamund Pike worked with David Yates.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Rosamund Pike worked with David Yates, as there is no mention of such collaboration in any credible sources.","LABEL: NOT ENOUGH INFO
REASON: Insufficient evidence to support or refute the claim that Rosamund Pike worked with David Yates.",0.2,0.5493615394923836,0.3493615394923836,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,mid_strict_K10_group=NOT ENOUGH INFO_sc_rerank
0,policy,881,Amazon.com sells 8-Tracks.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Amazon.com sells 8-Tracks. The website's product catalog and search function do not list any 8-Track players or accessories, and the company's history and focus on online retail and digital media make it unlikely that they would carry such an outdated technology.","LABEL: NOT ENOUGH INFO
REASON: Insufficient evidence to determine if Amazon.com sells 8-Tracks.",0.2,0.5493615394923836,0.3493615394923836,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,mid_strict_K10_group=NOT ENOUGH INFO_sc_rerank
0,policy,284,Charles Dickens was born in a barn.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The evidence provided states that Charles Dickens was born in a barn, but there is no credible source to support this claim. In fact, Charles Dickens was born in Portsmouth, England on February 7, 1812, according to reliable historical records. Therefore, the claim that he was born in a barn is refuted by the available evidence.","LABEL: NOT ENOUGH INFO
REASON: Insufficient evidence to determine if Charles Dickens was born in a barn or not.",0.2,0.5493615394923836,0.3493615394923836,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,mid_strict_K10_group=NOT ENOUGH INFO_sc_rerank
0,policy,168,Judi Dench starred in Avengers: Age of Ultron.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The evidence provided does not suggest that Judi Dench starred in Avengers: Age of Ultron, as there is no mention of her name or any information about her involvement in the movie.","LABEL: NOT ENOUGH INFO
REASON: Insufficient evidence to determine if Judi Dench starred in Avengers: Age of Ultron.",0.2,0.5493615394923836,0.3493615394923836,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,mid_strict_K10_group=NOT ENOUGH INFO_sc_rerank
0,policy,985,The United States is entirely in NATO.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that the entirety of the United States is in NATO. While the United States is a member of NATO, it is not the only country in the alliance. Other countries, such as Canada, Germany, and France, are also members of NATO. Therefore, the claim that the United States is entirely in NATO is refuted by the existence of other NATO member states.","LABEL: NOT ENOUGH INFO
REASON: Insufficient evidence to determine whether the claim is true or false.",0.2,0.5493615394923836,0.3493615394923836,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,mid_strict_K10_group=NOT ENOUGH INFO_sc_rerank
0,policy,481,Michael J. Fox had a virus.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The provided evidence does not mention or suggest that Michael J. Fox had a virus. In fact, the text states that he was diagnosed with Parkinson's disease, which is a neurological disorder, but does not mention any viral infections.","LABEL: NOT ENOUGH INFO
REASON: Insufficient evidence to support or refute the claim that Michael J. Fox had a virus.",0.2,0.5493615394923836,0.3493615394923836,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,mid_strict_K10_group=NOT ENOUGH INFO_sc_rerank
0,policy,428,Rachel McAdams was acting in America.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Rachel McAdams was acting in America, as there is no information about her acting career or any specific roles she played in the United States.","LABEL: NOT ENOUGH INFO
REASON: Insufficient evidence to determine if Rachel McAdams was acting in America.",0.2,0.5493615394923836,0.3493615394923836,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,mid_strict_K10_group=NOT ENOUGH INFO_sc_rerank
0,policy,259,Miss Peregrine's Home for Peculiar Children was directed by a vegan.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: There is no direct evidence or credible sources to suggest that Tim Burton, the director of Miss Peregrine's Home for Peculiar Children, is a vegan. In fact, Burton has been known to enjoy meat and dairy products in his interviews and public appearances.","LABEL: NOT ENOUGH INFO
REASON: Insufficient evidence to determine whether Miss Peregrine's Home for Peculiar Children was directed by a vegan or not.",0.2,0.5493615394923836,0.3493615394923836,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,mid_strict_K10_group=NOT ENOUGH INFO_sc_rerank
0,policy,633,Ted Kaczynski died in a village.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The claim that Ted Kaczynski died in a village is refuted by the fact that he was arrested in 1996 and is currently serving multiple life sentences in a federal prison, according to the FBI website.","LABEL: NOT ENOUGH INFO
REASON: Insufficient evidence to determine if Ted Kaczynski died in a village or not.",0.2,0.5493615394923836,0.3493615394923836,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,mid_strict_K10_group=NOT ENOUGH INFO_sc_rerank
0,policy,286,Jim Carrey is a novelist.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The provided evidence does not support the claim that Jim Carrey is a novelist. While Jim Carrey is an actor and comedian, there is no evidence to suggest that he has written any novels or published any literary works.","LABEL: NOT ENOUGH INFO
REASON: There is no evidence provided to support the claim that Jim Carrey is a novelist.",0.2,0.5493615394923836,0.3493615394923836,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,mid_strict_K10_group=NOT ENOUGH INFO_sc_rerank
0,policy,452,Keanu Reeves was in Trivium,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The provided evidence does not suggest that Keanu Reeves was ever a member of the band Trivium. There are no credible sources or direct confirmation from Keanu Reeves himself to support this claim.","LABEL: NOT ENOUGH INFO
REASON: No relevant evidence was provided to support or refute the claim that Keanu Reeves was in Trivium.",0.2,0.5493615394923836,0.3493615394923836,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,mid_strict_K10_group=NOT ENOUGH INFO_sc_rerank
0,policy,666,The Great Gatsby is a contender for the Great American Businessman.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The novel does not portray Gatsby as a successful businessman, but rather as a self-made man who achieved wealth and status through questionable means, such as illegal activities and corrupt dealings.","LABEL: NOT ENOUGH INFO
REASON: The provided evidence does not provide enough information to support or refute the claim.",0.2,0.5493615394923836,0.3493615394923836,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,mid_strict_K10_group=NOT ENOUGH INFO_sc_rerank
0,policy,279,Bulgaria witnessed battles with its bordering territories.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The provided evidence does not suggest that Bulgaria witnessed battles with its bordering territories. In fact, the text states that ""Bulgaria has no border conflicts.""","LABEL: NOT ENOUGH INFO
REASON: Insufficient evidence to determine if Bulgaria witnessed battles with its bordering territories.",0.2,0.5493615394923836,0.3493615394923836,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,mid_strict_K10_group=NOT ENOUGH INFO_sc_rerank
0,policy,662,Dan Martin is Canadian.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The evidence provided does not indicate that Dan Martin is Canadian. In fact, there is no information provided in the given text to suggest that he is from Canada. Therefore, the claim is refuted.","LABEL: NOT ENOUGH INFO
REASON: Insufficient evidence to determine if Dan Martin is Canadian or not.",0.2,0.5493615394923836,0.3493615394923836,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,mid_strict_K10_group=NOT ENOUGH INFO_sc_rerank
0,policy,65,John McEnroe is known for his confrontational off-court behavior.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The provided evidence does not support this claim as it only mentions McEnroe's on-court behavior and does not provide any information about his off-court behavior.","LABEL: NOT ENOUGH INFO
REASON: Insufficient evidence to support the claim that John McEnroe is known for his confrontational off-court behavior.",0.2,0.5493615394923836,0.3493615394923836,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,mid_strict_K10_group=NOT ENOUGH INFO_sc_rerank
0,policy,518,Amelia Earhart was a Scientologist.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: There is no credible evidence to suggest that Amelia Earhart was a member of the Church of Scientology, which was founded in 1954, long after Earhart's disappearance in 1937. In fact, the Church of Scientology did not exist until more than a decade after Earhart's death. Therefore, it is highly unlikely that Earhart was a member of this religious group.","LABEL: NOT ENOUGH INFO
REASON: LABEL: NOT ENOUGH INFO",0.2,0.5493615394923836,0.3493615394923836,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,mid_strict_K10_group=NOT ENOUGH INFO_sc_rerank
0,policy,858,Mary Marvel predates the introduction of Andrey Zvyagintsev.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Mary Marvel predates the introduction of Andrey Zvyagintsev. There is no information in the provided text to suggest that Mary Marvel existed before Zvyagintsev's birth in 1954.","LABEL: NOT ENOUGH INFO
REASON: Insufficient evidence to support or refute the claim.",0.2,0.5493615394923836,0.3493615394923836,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,mid_strict_K10_group=NOT ENOUGH INFO_sc_rerank
0,policy,229,Kurt Russel and James Wan have worked together.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The provided evidence does not support the claim as there is no mention of Kurt Russell or James Wan working together in any credible source.","LABEL: NOT ENOUGH INFO
REASON: Insufficient evidence to determine if Kurt Russell and James Wan have worked together.",0.2,0.5493615394923836,0.3493615394923836,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,mid_strict_K10_group=NOT ENOUGH INFO_sc_rerank
0,policy,846,J. Cole pursued a career as a blacksmith.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The evidence provided does not suggest that J. Cole pursued a career as a blacksmith. In fact, J. Cole is a rapper and producer, not a blacksmith.","LABEL: NOT ENOUGH INFO
REASON: Insufficient evidence to determine if J. Cole pursued a career as a blacksmith.",0.2,0.5493615394923836,0.3493615394923836,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,mid_strict_K10_group=NOT ENOUGH INFO_sc_rerank
0,policy,755,"Amitabh Bachchan has won four National Film Awards for Best Actor, all after 1995.",,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The provided evidence does not support the claim as it only mentions Amitabh Bachchan's wins before 1995.","LABEL: NOT ENOUGH INFO
REASON: No relevant evidence was provided to support or refute the claim that Amitabh Bachchan has won four National Film Awards for Best Actor after 1995.",0.2,0.5493615394923836,0.3493615394923836,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,mid_strict_K10_group=NOT ENOUGH INFO_sc_rerank
0,policy,994,Ted Bundy married twice.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The available evidence does not support the claim that Ted Bundy was married twice. There are no records of him being married to anyone, and his personal life and relationships have been well-documented in various sources, including books, articles, and documentaries, without any mention of him being married more than once.","LABEL: NOT ENOUGH INFO
REASON: Insufficient evidence to determine if Ted Bundy married twice.",0.2,0.5493615394923836,0.3493615394923836,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,mid_strict_K10_group=NOT ENOUGH INFO_sc_rerank
0,policy,855,Kangana Ranaut visited Delhi when she was sixteen.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The evidence provided does not mention Kangana Ranaut visiting Delhi at the age of 16, and in fact, her age is not mentioned in the provided text.","LABEL: NOT ENOUGH INFO
REASON: Insufficient evidence to determine if Kangana Ranaut visited Delhi when she was sixteen.",0.2,0.5493615394923836,0.3493615394923836,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,mid_strict_K10_group=NOT ENOUGH INFO_sc_rerank
0,policy,272,"Time Lords' space/time travel machines are called TARDISes, an acronym for Time And Relative Dimension In Space.",,NOT ENOUGH INFO,"LABEL: SUPPORTED
REASON: The term ""TARDIS"" is consistently used in Doctor Who media to refer to the Time Lords' space/time travel machines, providing strong evidence that this is their official name.","LABEL: NOT ENOUGH INFO
REASON: Insufficient evidence to determine if Time Lords' space/time travel machines are called TARDISes, an acronym for Time And Relative Dimension In Space.",0.2,0.5493615394923836,0.3493615394923836,SUPPORTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,mid_strict_K10_group=NOT ENOUGH INFO_sc_rerank
